JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|AllocGRES|ReqGRES|ReqTRES|AllocTRES|call
1012761.batch|1012761.batch|call-fastp_ERR1777636_16||2112364K|gattaca15|0|2112364K|561784K|gattaca15|0|556952K|8K|gattaca15|0|8K|00:04:52|gattaca15|0|00:04:52|1|16|00:01:59|COMPLETED|0:0|2466739K|0|0|0|32768Mn|0|1110M|gattaca15|0|1110M|1162M|gattaca15|0|1162M||||cpu=16,mem=32768,node=1|fast
1012757.batch|1012757.batch|call-fastp_ERR1777636_1||1415936K|gattaca15|0|1284864K|702196K|gattaca15|0|545436K|8K|gattaca15|0|8K|00:04:08|gattaca15|0|00:04:08|1|1|00:04:11|COMPLETED|0:0|2329560K|0|0|0|32768Mn|0|1188M|gattaca15|0|1188M|1256M|gattaca15|0|1256M||||cpu=1,mem=32768,node=1|fast
1012765.batch|1012765.batch|call-fastp_ERR1777635_4||1294064K|gattaca17|0|1294064K|560216K|gattaca17|0|557652K|8K|gattaca17|0|8K|00:06:16|gattaca17|0|00:06:16|1|4|00:02:13|COMPLETED|0:0|2441135K|0|0|0|32768Mn|0|1359M|gattaca17|0|1359M|1426M|gattaca17|0|1426M||||cpu=4,mem=32768,node=1|fast
1012766.batch|1012766.batch|call-fastp_ERR1777635_8||1433720K|gattaca19|0|1433720K|582432K|gattaca19|0|582432K|8K|gattaca19|0|8K|00:06:40|gattaca19|0|00:06:40|1|8|00:02:14|COMPLETED|0:0|2444727K|0|0|0|32768Mn|0|1349M|gattaca19|0|1349M|1412M|gattaca19|0|1412M||||cpu=8,mem=32768,node=1|fast
1012764.batch|1012764.batch|call-fastp_ERR1777635_2||1288748K|gattaca19|0|1223212K|688744K|gattaca19|0|605624K|8K|gattaca19|0|8K|00:05:29|gattaca19|0|00:05:29|1|2|00:03:06|COMPLETED|0:0|2440185K|0|0|0|32768Mn|0|1334M|gattaca19|0|1334M|1400M|gattaca19|0|1400M||||cpu=2,mem=32768,node=1|fast
1012768.batch|1012768.batch|call-fastp_ERR1777635_24||2243468K|gattaca18|0|2243468K|562892K|gattaca18|0|562892K|8K|gattaca18|0|8K|00:07:41|gattaca18|0|00:07:41|1|24|00:02:15|COMPLETED|0:0|2457598K|0|0|0|32768Mn|0|1334M|gattaca18|0|1334M|1399M|gattaca18|0|1399M||||cpu=24,mem=32768,node=1|fast
1012767.batch|1012767.batch|call-fastp_ERR1777635_16||2112396K|gattaca19|0|2112396K|604132K|gattaca19|0|604132K|8K|gattaca19|0|8K|00:06:41|gattaca19|0|00:06:41|1|16|00:02:15|COMPLETED|0:0|2463578K|0|0|0|32768Mn|0|1334M|gattaca19|0|1334M|1399M|gattaca19|0|1399M||||cpu=16,mem=32768,node=1|fast
1012763.batch|1012763.batch|call-fastp_ERR1777635_1||1350432K|gattaca15|0|1350432K|616708K|gattaca15|0|611692K|8K|gattaca15|0|8K|00:05:49|gattaca15|0|00:05:49|1|1|00:06:01|COMPLETED|0:0|2486667K|0|0|0|32768Mn|0|1342M|gattaca15|0|1342M|1409M|gattaca15|0|1409M||||cpu=1,mem=32768,node=1|fast
1012771.batch|1012771.batch|call-fastp_ERR1777633_4||1226476K|gattaca6|0|1226476K|567304K|gattaca6|0|567304K|8K|gattaca6|0|8K|00:06:50|gattaca6|0|00:06:50|1|4|00:02:26|COMPLETED|0:0|2650199K|0|0|0|32768Mn|0|1365M|gattaca6|0|1365M|1430M|gattaca6|0|1430M||||cpu=4,mem=32768,node=1|fast
1012772.batch|1012772.batch|call-fastp_ERR1777633_8||1499644K|gattaca15|0|1499644K|587000K|gattaca15|0|585616K|8K|gattaca15|0|8K|00:06:42|gattaca15|0|00:06:42|1|8|00:02:16|COMPLETED|0:0|2451228K|0|0|0|32768Mn|0|1366M|gattaca15|0|1366M|1430M|gattaca15|0|1430M||||cpu=8,mem=32768,node=1|fast
1012770.batch|1012770.batch|call-fastp_ERR1777633_2||1352876K|gattaca15|0|1287340K|607752K|gattaca15|0|552884K|8K|gattaca15|0|8K|00:05:43|gattaca15|0|00:05:43|1|2|00:03:12|COMPLETED|0:0|2428084K|0|0|0|32768Mn|0|1399M|gattaca15|0|1399M|1473M|gattaca15|0|1473M||||cpu=2,mem=32768,node=1|fast
1012774.batch|1012774.batch|call-fastp_ERR1777633_24||2243468K|gattaca6|0|580636K|603892K|gattaca6|0|4768K|8K|gattaca6|0|5K|00:07:23|gattaca6|0|00:00:00|1|24|00:02:31|COMPLETED|0:0|2935546K|0|0|0|32768Mn|0|1400M|gattaca6|0|1400M|1490M|gattaca6|0|1490M||||cpu=24,mem=32768,node=1|fast
1012773.batch|1012773.batch|call-fastp_ERR1777633_16||2177932K|gattaca15|0|2177932K|610256K|gattaca15|0|610256K|8K|gattaca15|0|8K|00:06:41|gattaca15|0|00:06:41|1|16|00:02:16|COMPLETED|0:0|2463578K|0|0|0|32768Mn|0|1351M|gattaca15|0|1351M|1417M|gattaca15|0|1417M||||cpu=16,mem=32768,node=1|fast
1012769.batch|1012769.batch|call-fastp_ERR1777633_1||1350432K|gattaca19|0|1350432K|617512K|gattaca19|0|617512K|8K|gattaca19|0|8K|00:05:58|gattaca19|0|00:05:58|1|1|00:06:05|COMPLETED|0:0|2487027K|0|0|0|32768Mn|0|1395M|gattaca19|0|1395M|1466M|gattaca19|0|1466M||||cpu=1,mem=32768,node=1|fast
1012783.batch|1012783.batch|call-fastp_ERR1777632_4||1294032K|gattaca16|0|1294032K|535952K|gattaca16|0|527896K|8K|gattaca16|0|8K|00:05:50|gattaca16|0|00:05:50|1|4|00:02:16|COMPLETED|0:0|2465271K|0|0|0|32768Mn|0|1309M|gattaca16|0|1309M|1373M|gattaca16|0|1373M||||cpu=4,mem=32768,node=1|fast
1012784.batch|1012784.batch|call-fastp_ERR1777632_8||1563348K|gattaca15|0|1563348K|556700K|gattaca15|0|550892K|8K|gattaca15|0|8K|00:05:52|gattaca15|0|00:05:52|1|8|00:02:14|COMPLETED|0:0|2465474K|0|0|0|32768Mn|0|1341M|gattaca15|0|1341M|1404M|gattaca15|0|1404M||||cpu=8,mem=32768,node=1|fast
1012782.batch|1012782.batch|call-fastp_ERR1777632_2||1287308K|gattaca16|0|1221772K|556468K|gattaca16|0|553620K|8K|gattaca16|0|8K|00:04:38|gattaca16|0|00:04:38|1|2|00:02:45|COMPLETED|0:0|2438025K|0|0|0|32768Mn|0|1332M|gattaca16|0|1332M|1397M|gattaca16|0|1397M||||cpu=2,mem=32768,node=1|fast
1012786.batch|1012786.batch|call-fastp_ERR1777632_24||2044776K|gattaca18|0|2044776K|457264K|gattaca18|0|448200K|8K|gattaca18|0|8K|00:07:14|gattaca18|0|00:07:14|1|24|00:02:21|COMPLETED|0:0|2466423K|0|0|0|32768Mn|0|1346M|gattaca18|0|1346M|1431M|gattaca18|0|1431M||||cpu=24,mem=32768,node=1|fast
1012785.batch|1012785.batch|call-fastp_ERR1777632_16||2044776K|gattaca19|0|2044776K|563504K|gattaca19|0|555212K|8K|gattaca19|0|8K|00:05:49|gattaca19|0|00:05:49|1|16|00:02:15|COMPLETED|0:0|2450836K|0|0|0|32768Mn|0|1323M|gattaca19|0|1323M|1385M|gattaca19|0|1385M||||cpu=16,mem=32768,node=1|fast
1012781.batch|1012781.batch|call-fastp_ERR1777632_1||1350400K|gattaca9|0|1219328K|697808K|gattaca9|0|536644K|8K|gattaca9|0|8K|00:04:47|gattaca9|0|00:04:47|1|1|00:04:51|COMPLETED|0:0|2379000K|0|0|0|32768Mn|0|1355M|gattaca9|0|1355M|1431M|gattaca9|0|1431M||||cpu=1,mem=32768,node=1|fast
1013533.batch|1013533.batch|call-fastqc_ERR1777631_4||3700144K|gattaca16|0|3700144K|388756K|gattaca16|0|388048K|20K|gattaca16|0|20K|00:03:00|gattaca16|0|00:03:00|1|4|00:03:03|COMPLETED|0:0|2375950K|0|0|0|32768Mn|0|1756M|gattaca16|0|1756M|0.06M|gattaca16|0|0.06M||||cpu=4,mem=32768,node=1|fastq
1013534.batch|1013534.batch|call-fastqc_ERR1777631_8||4892744K|gattaca15|0|4892744K|687388K|gattaca15|0|394556K|19K|gattaca15|0|19K|00:02:40|gattaca15|0|00:02:40|1|8|00:02:45|COMPLETED|0:0|2391581K|0|0|0|32768Mn|0|1752M|gattaca15|0|1752M|0.02M|gattaca15|0|0.02M||||cpu=8,mem=32768,node=1|fastq
1013532.batch|1013532.batch|call-fastqc_ERR1777631_2||3237660K|gattaca15|0|3237660K|260152K|gattaca15|0|260152K|20K|gattaca15|0|20K|00:03:00|gattaca15|0|00:03:00|1|2|00:03:06|COMPLETED|0:0|2431527K|0|0|0|32768Mn|0|1756M|gattaca15|0|1756M|0.05M|gattaca15|0|0.05M||||cpu=2,mem=32768,node=1|fastq
1013536.batch|1013536.batch|call-fastqc_ERR1777631_24||9672308K|gattaca18|0|9672308K|2062428K|gattaca18|0|1675676K|19K|gattaca18|0|19K|00:02:40|gattaca18|0|00:02:40|1|24|00:02:50|COMPLETED|0:0|2391581K|0|0|0|32768Mn|0|1701M|gattaca18|0|1701M|0.02M|gattaca18|0|0.02M||||cpu=24,mem=32768,node=1|fastq
1013535.batch|1013535.batch|call-fastqc_ERR1777631_16||7682116K|gattaca19|0|7682116K|1376308K|gattaca19|0|998256K|20K|gattaca19|0|20K|00:02:40|gattaca19|0|00:02:40|1|16|00:02:43|COMPLETED|0:0|2360318K|0|0|0|32768Mn|0|1756M|gattaca19|0|1756M|0.05M|gattaca19|0|0.05M||||cpu=16,mem=32768,node=1|fastq
1013531.batch|1013531.batch|call-fastqc_ERR1777631_1||2954664K|gattaca17|0|2954664K|166144K|gattaca17|0|166144K|20K|gattaca17|0|20K|00:03:09|gattaca17|0|00:03:09|1|1|00:03:16|COMPLETED|0:0|2474534K|0|0|0|32768Mn|0|1756M|gattaca17|0|1756M|0.05M|gattaca17|0|0.05M||||cpu=1,mem=32768,node=1|fastq
1013545.batch|1013545.batch|call-fastqc_ERR1777634_4||3832356K|gattaca17|0|3832356K|389896K|gattaca17|0|370560K|19K|gattaca17|0|19K|00:01:49|gattaca17|0|00:01:49|1|4|00:01:59|COMPLETED|0:0|2340385K|0|0|0|32768Mn|0|1059M|gattaca17|0|1059M|0.02M|gattaca17|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013546.batch|1013546.batch|call-fastqc_ERR1777634_8||4974912K|gattaca6|0|4974912K|686008K|gattaca6|0|419144K|25K|gattaca6|0|25K|00:01:50|gattaca6|0|00:01:50|1|8|00:01:52|COMPLETED|0:0|2779134K|0|0|0|32768Mn|0|1110M|gattaca6|0|1110M|0.31M|gattaca6|0|0.31M||||cpu=8,mem=32768,node=1|fastq
1013544.batch|1013544.batch|call-fastqc_ERR1777634_2||3184384K|gattaca19|0|3184384K|279552K|gattaca19|0|279552K|25K|gattaca19|0|25K|00:02:01|gattaca19|0|00:02:01|1|2|00:02:01|COMPLETED|0:0|2314975K|0|0|0|32768Mn|0|1111M|gattaca19|0|1111M|0.49M|gattaca19|0|0.49M||||cpu=2,mem=32768,node=1|fastq
1013548.batch|1013548.batch|call-fastqc_ERR1777634_24||9738488K|gattaca15|0|9738488K|2063360K|gattaca15|0|1800096K|19K|gattaca15|0|19K|00:01:40|gattaca15|0|00:01:40|1|24|00:01:49|COMPLETED|0:0|2300920K|0|0|0|32768Mn|0|1063M|gattaca15|0|1063M|0.02M|gattaca15|0|0.02M||||cpu=24,mem=32768,node=1|fastq
1013547.batch|1013547.batch|call-fastqc_ERR1777634_16||7617076K|gattaca6|0|7617076K|1377052K|gattaca6|0|994600K|19K|gattaca6|0|19K|00:01:40|gattaca6|0|00:01:40|1|16|00:01:48|COMPLETED|0:0|2583357K|0|0|0|32768Mn|0|1066M|gattaca6|0|1066M|0.02M|gattaca6|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013543.batch|1013543.batch|call-fastqc_ERR1777634_1||2954664K|gattaca17|0|2954664K|167560K|gattaca17|0|167560K|20K|gattaca17|0|20K|00:01:59|gattaca17|0|00:01:59|1|1|00:02:05|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|1108M|gattaca17|0|1108M|0.06M|gattaca17|0|0.06M||||cpu=1,mem=32768,node=1|fastq
1013515.batch|1013515.batch|call-fastqc_ERR1777636_4||3832880K|gattaca15|0|3832880K|390396K|gattaca15|0|367280K|20K|gattaca15|0|20K|00:02:10|gattaca15|0|00:02:10|1|4|00:02:13|COMPLETED|0:0|2366330K|0|0|0|32768Mn|0|1270M|gattaca15|0|1270M|0.05M|gattaca15|0|0.05M||||cpu=4,mem=32768,node=1|fastq
1013516.batch|1013516.batch|call-fastqc_ERR1777636_8||4893912K|gattaca6|0|4893912K|687064K|gattaca6|0|403788K|20K|gattaca6|0|20K|00:02:09|gattaca6|0|00:02:09|1|8|00:02:14|COMPLETED|0:0|2709242K|0|0|0|32768Mn|0|1270M|gattaca6|0|1270M|0.05M|gattaca6|0|0.05M||||cpu=8,mem=32768,node=1|fastq
1013514.batch|1013514.batch|call-fastqc_ERR1777636_2||3169548K|gattaca16|0|3169548K|252908K|gattaca16|0|252908K|19K|gattaca16|0|19K|00:02:10|gattaca16|0|00:02:10|1|2|00:02:19|COMPLETED|0:0|2366330K|0|0|0|32768Mn|0|1226M|gattaca16|0|1226M|0.02M|gattaca16|0|0.02M||||cpu=2,mem=32768,node=1|fastq
1013518.batch|1013518.batch|call-fastqc_ERR1777636_24||9673476K|gattaca15|0|9673476K|2062984K|gattaca15|0|1715820K|20K|gattaca15|0|20K|00:01:59|gattaca15|0|00:01:59|1|24|00:02:03|COMPLETED|0:0|2353882K|0|0|0|32768Mn|0|1270M|gattaca15|0|1270M|0.05M|gattaca15|0|0.05M||||cpu=24,mem=32768,node=1|fastq
1013517.batch|1013517.batch|call-fastqc_ERR1777636_16||7615668K|gattaca19|0|536660K|1376976K|gattaca19|0|11388K|19K|gattaca19|0|7K|00:01:50|gattaca19|0|00:00:00|1|16|00:02:00|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|1276M|gattaca19|0|1276M|1M|gattaca19|0|1M||||cpu=16,mem=32768,node=1|fastq
1013513.batch|1013513.batch|call-fastqc_ERR1777636_1||2968332K|gattaca17|0|2968332K|200524K|gattaca17|0|200524K|25K|gattaca17|0|25K|00:02:19|gattaca17|0|00:02:19|1|1|00:02:23|COMPLETED|0:0|2483007K|0|0|0|32768Mn|0|1272M|gattaca17|0|1272M|0.40M|gattaca17|0|0.40M||||cpu=1,mem=32768,node=1|fastq
1013521.batch|1013521.batch|call-fastqc_ERR1777635_4||3766820K|gattaca9|0|3766820K|390684K|gattaca9|0|373088K|19K|gattaca9|0|19K|00:02:29|gattaca9|0|00:02:29|1|4|00:02:38|COMPLETED|0:0|2400288K|0|0|0|32768Mn|0|1429M|gattaca9|0|1429M|0.02M|gattaca9|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013522.batch|1013522.batch|call-fastqc_ERR1777635_8||5028444K|gattaca6|0|5028444K|686748K|gattaca6|0|432284K|20K|gattaca6|0|20K|00:02:20|gattaca6|0|00:02:20|1|8|00:02:24|COMPLETED|0:0|2789356K|0|0|0|32768Mn|0|1459M|gattaca6|0|1459M|0.03M|gattaca6|0|0.03M||||cpu=8,mem=32768,node=1|fastq
1013520.batch|1013520.batch|call-fastqc_ERR1777635_2||3169548K|gattaca19|0|3169548K|254536K|gattaca19|0|254536K|19K|gattaca19|0|19K|00:02:30|gattaca19|0|00:02:30|1|2|00:02:38|COMPLETED|0:0|2384286K|0|0|0|32768Mn|0|1441M|gattaca19|0|1441M|0.02M|gattaca19|0|0.02M||||cpu=2,mem=32768,node=1|fastq
1013524.batch|1013524.batch|call-fastqc_ERR1777635_24||9807316K|gattaca6|0|9807316K|2063384K|gattaca6|0|1655124K|20K|gattaca6|0|20K|00:02:20|gattaca6|0|00:02:20|1|24|00:02:22|COMPLETED|0:0|2983641K|0|0|0|32768Mn|0|1460M|gattaca6|0|1460M|0.07M|gattaca6|0|0.07M||||cpu=24,mem=32768,node=1|fastq
1013523.batch|1013523.batch|call-fastqc_ERR1777635_16||7551540K|gattaca17|0|7551540K|1377716K|gattaca17|0|990716K|19K|gattaca17|0|19K|00:02:10|gattaca17|0|00:02:10|1|16|00:02:20|COMPLETED|0:0|2347092K|0|0|0|32768Mn|0|1410M|gattaca17|0|1410M|0.02M|gattaca17|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013519.batch|1013519.batch|call-fastqc_ERR1777635_1||2968332K|gattaca19|0|2968332K|178116K|gattaca19|0|178116K|25K|gattaca19|0|25K|00:02:38|gattaca19|0|00:02:38|1|1|00:02:44|COMPLETED|0:0|2453512K|0|0|0|32768Mn|0|1461M|gattaca19|0|1461M|0.10M|gattaca19|0|0.10M||||cpu=1,mem=32768,node=1|fastq
1013527.batch|1013527.batch|call-fastqc_ERR1777633_4||3766564K|gattaca15|0|113120K|389288K|gattaca15|0|1408K|19K|gattaca15|0|0|00:02:29|gattaca15|0|00:00:00|1|4|00:02:40|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|1503M|gattaca15|0|1503M|2M|gattaca15|0|2M||||cpu=4,mem=32768,node=1|fastq
1013528.batch|1013528.batch|call-fastqc_ERR1777633_8||4761672K|gattaca6|0|4761672K|687720K|gattaca6|0|402260K|19K|gattaca6|0|19K|00:02:20|gattaca6|0|00:02:20|1|8|00:02:27|COMPLETED|0:0|2939260K|0|0|0|32768Mn|0|1480M|gattaca6|0|1480M|0.02M|gattaca6|0|0.02M||||cpu=8,mem=32768,node=1|fastq
1013526.batch|1013526.batch|call-fastqc_ERR1777633_2||3315200K|gattaca17|0|3315200K|299228K|gattaca17|0|299228K|25K|gattaca17|0|25K|00:02:41|gattaca17|0|00:02:41|1|2|00:02:41|COMPLETED|0:0|2361192K|0|0|0|32768Mn|0|1499M|gattaca17|0|1499M|0.39M|gattaca17|0|0.39M||||cpu=2,mem=32768,node=1|fastq
1013530.batch|1013530.batch|call-fastqc_ERR1777633_24||9870728K|gattaca15|0|9870728K|2063376K|gattaca15|0|1693960K|20K|gattaca15|0|20K|00:02:21|gattaca15|0|00:02:21|1|24|00:02:22|COMPLETED|0:0|2376836K|0|0|0|32768Mn|0|1497M|gattaca15|0|1497M|0.06M|gattaca15|0|0.06M||||cpu=24,mem=32768,node=1|fastq
1013529.batch|1013529.batch|call-fastqc_ERR1777633_16||7813444K|gattaca6|0|7813444K|1378200K|gattaca6|0|999436K|20K|gattaca6|0|20K|00:02:21|gattaca6|0|00:02:21|1|16|00:02:22|COMPLETED|0:0|2612498K|0|0|0|32768Mn|0|1497M|gattaca6|0|1497M|0.06M|gattaca6|0|0.06M||||cpu=16,mem=32768,node=1|fastq
1013525.batch|1013525.batch|call-fastqc_ERR1777633_1||2954664K|gattaca19|0|2954664K|167912K|gattaca19|0|167912K|20K|gattaca19|0|20K|00:02:38|gattaca19|0|00:02:38|1|1|00:02:46|COMPLETED|0:0|2437683K|0|0|0|32768Mn|0|1496M|gattaca19|0|1496M|0.05M|gattaca19|0|0.05M||||cpu=1,mem=32768,node=1|fastq
1013539.batch|1013539.batch|call-fastqc_ERR1777632_4||3964596K|gattaca19|0|3964596K|389784K|gattaca19|0|359452K|20K|gattaca19|0|20K|00:02:30|gattaca19|0|00:02:30|1|4|00:02:33|COMPLETED|0:0|2400960K|0|0|0|32768Mn|0|1448M|gattaca19|0|1448M|0.05M|gattaca19|0|0.05M||||cpu=4,mem=32768,node=1|fastq
1013540.batch|1013540.batch|call-fastqc_ERR1777632_8||5028444K|gattaca6|0|5028444K|687496K|gattaca6|0|412808K|20K|gattaca6|0|20K|00:02:20|gattaca6|0|00:02:20|1|8|00:02:23|COMPLETED|0:0|2865605K|0|0|0|32768Mn|0|1448M|gattaca6|0|1448M|0.05M|gattaca6|0|0.05M||||cpu=8,mem=32768,node=1|fastq
1013538.batch|1013538.batch|call-fastqc_ERR1777632_2||3301532K|gattaca16|0|3301532K|253888K|gattaca16|0|253888K|20K|gattaca16|0|20K|00:02:30|gattaca16|0|00:02:30|1|2|00:02:35|COMPLETED|0:0|2400960K|0|0|0|32768Mn|0|1448M|gattaca16|0|1448M|0.05M|gattaca16|0|0.05M||||cpu=2,mem=32768,node=1|fastq
1013542.batch|1013542.batch|call-fastqc_ERR1777632_24||9674360K|gattaca6|0|9674360K|2063480K|gattaca6|0|1654612K|19K|gattaca6|0|19K|00:02:10|gattaca6|0|00:02:10|1|24|00:02:19|COMPLETED|0:0|2776026K|0|0|0|32768Mn|0|1404M|gattaca6|0|1404M|0.02M|gattaca6|0|0.02M||||cpu=24,mem=32768,node=1|fastq
1013541.batch|1013541.batch|call-fastqc_ERR1777632_16||7615668K|gattaca17|0|7615668K|1376176K|gattaca17|0|990376K|19K|gattaca17|0|19K|00:02:10|gattaca17|0|00:02:10|1|16|00:02:15|COMPLETED|0:0|2347092K|0|0|0|32768Mn|0|1432M|gattaca17|0|1432M|0.02M|gattaca17|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013537.batch|1013537.batch|call-fastqc_ERR1777632_1||2972448K|gattaca16|0|2972448K|213764K|gattaca16|0|213764K|25K|gattaca16|0|25K|00:02:39|gattaca16|0|00:02:39|1|1|00:02:41|COMPLETED|0:0|2438081K|0|0|0|32768Mn|0|1454M|gattaca16|0|1454M|1M|gattaca16|0|1M||||cpu=1,mem=32768,node=1|fastq
1014163.batch|1014163.batch|call-salmon_ERR1777631_4||7038084K|gattaca17|0|7038084K|4069884K|gattaca17|0|4069884K|12K|gattaca17|0|12K|00:10:00|gattaca17|0|00:10:00|1|4|00:02:44|COMPLETED|0:0|2480158K|0|0|0|32768Mn|0|4903M|gattaca17|0|4903M|0.03M|gattaca17|0|0.03M||||cpu=4,mem=32768,node=1|salmo
1014164.batch|1014164.batch|call-salmon_ERR1777631_8||7140244K|gattaca9|0|7111516K|4182584K|gattaca9|0|3657352K|12K|gattaca9|0|12K|00:12:31|gattaca9|0|00:12:31|1|8|00:01:51|COMPLETED|0:0|2491009K|0|0|0|32768Mn|0|4903M|gattaca9|0|4903M|8M|gattaca9|0|8M||||cpu=8,mem=32768,node=1|salmo
1014162.batch|1014162.batch|call-salmon_ERR1777631_2||6904696K|gattaca19|0|6900584K|3970360K|gattaca19|0|3970360K|12K|gattaca19|0|12K|00:10:05|gattaca19|0|00:10:05|1|2|00:05:12|COMPLETED|0:0|2438991K|0|0|0|32768Mn|0|4903M|gattaca19|0|4903M|7M|gattaca19|0|7M||||cpu=2,mem=32768,node=1|salmo
1014166.batch|1014166.batch|call-salmon_ERR1777631_24||7734224K|gattaca6|0|524104K|4686164K|gattaca6|0|10172K|12K|gattaca6|0|12K|00:31:41|gattaca6|0|00:31:41|1|24|00:01:41|COMPLETED|0:0|427300K|0|0|0|32768Mn|0|4903M|gattaca6|0|4903M|8M|gattaca6|0|8M||||cpu=24,mem=32768,node=1|salmo
1014165.batch|1014165.batch|call-salmon_ERR1777631_16||7469360K|gattaca6|0|7469360K|4462052K|gattaca6|0|4441168K|12K|gattaca6|0|12K|00:12:19|gattaca6|0|00:12:19|1|16|00:01:13|COMPLETED|0:0|2685338K|0|0|0|32768Mn|0|4903M|gattaca6|0|4903M|0.03M|gattaca6|0|0.03M||||cpu=16,mem=32768,node=1|salmo
1014161.batch|1014161.batch|call-salmon_ERR1777631_1||6398580K|gattaca17|0|6398580K|3958636K|gattaca17|0|3958636K|12K|gattaca17|0|12K|00:09:38|gattaca17|0|00:09:38|1|1|00:09:44|COMPLETED|0:0|2444749K|0|0|0|32768Mn|0|4903M|gattaca17|0|4903M|0.03M|gattaca17|0|0.03M||||cpu=1,mem=32768,node=1|salmo
1014175.batch|1014175.batch|call-salmon_ERR1777634_4||7021824K|gattaca17|0|7021824K|4018732K|gattaca17|0|4018732K|12K|gattaca17|0|12K|00:06:42|gattaca17|0|00:06:42|1|4|00:01:56|COMPLETED|0:0|2457450K|0|0|0|32768Mn|0|4256M|gattaca17|0|4256M|0.03M|gattaca17|0|0.03M||||cpu=4,mem=32768,node=1|salmo
1014176.batch|1014176.batch|call-salmon_ERR1777634_8||7138192K|gattaca6|0|7138192K|4149656K|gattaca6|0|4144996K|12K|gattaca6|0|12K|00:07:32|gattaca6|0|00:07:32|1|8|00:01:19|COMPLETED|0:0|2670110K|0|0|0|32768Mn|0|4256M|gattaca6|0|4256M|0.03M|gattaca6|0|0.03M||||cpu=8,mem=32768,node=1|salmo
1014174.batch|1014174.batch|call-salmon_ERR1777634_2||6951804K|gattaca9|0|6951796K|3960064K|gattaca9|0|3960064K|12K|gattaca9|0|12K|00:07:06|gattaca9|0|00:07:06|1|2|00:03:42|COMPLETED|0:0|2442291K|0|0|0|32768Mn|0|4256M|gattaca9|0|4256M|4M|gattaca9|0|4M||||cpu=2,mem=32768,node=1|salmo
1014178.batch|1014178.batch|call-salmon_ERR1777634_24||7692236K|gattaca16|0|7692236K|4729760K|gattaca16|0|4444372K|12K|gattaca16|0|12K|00:08:24|gattaca16|0|00:08:24|1|24|00:00:57|COMPLETED|0:0|2491075K|0|0|0|32768Mn|0|4256M|gattaca16|0|4256M|0.03M|gattaca16|0|0.03M||||cpu=24,mem=32768,node=1|salmo
1014177.batch|1014177.batch|call-salmon_ERR1777634_16||7457972K|gattaca17|0|7457972K|4444084K|gattaca17|0|4346704K|12K|gattaca17|0|12K|00:08:27|gattaca17|0|00:08:27|1|16|00:00:54|COMPLETED|0:0|2486201K|0|0|0|32768Mn|0|4256M|gattaca17|0|4256M|0.03M|gattaca17|0|0.03M||||cpu=16,mem=32768,node=1|salmo
1014173.batch|1014173.batch|call-salmon_ERR1777634_1||6398584K|gattaca19|0|6398584K|3918804K|gattaca19|0|3918804K|12K|gattaca19|0|12K|00:06:29|gattaca19|0|00:06:29|1|1|00:06:37|COMPLETED|0:0|2475282K|0|0|0|32768Mn|0|4256M|gattaca19|0|4256M|0.03M|gattaca19|0|0.03M||||cpu=1,mem=32768,node=1|salmo
1014145.batch|1014145.batch|call-salmon_ERR1777636_4||7104768K|gattaca19|0|7104768K|3996300K|gattaca19|0|3977192K|12K|gattaca19|0|12K|00:07:37|gattaca19|0|00:07:37|1|4|00:02:18|COMPLETED|0:0|2446273K|0|0|0|32768Mn|0|4417M|gattaca19|0|4417M|0.03M|gattaca19|0|0.03M||||cpu=4,mem=32768,node=1|salmo
1014146.batch|1014146.batch|call-salmon_ERR1777636_8||7207184K|gattaca9|0|7207184K|4147504K|gattaca9|0|4128184K|12K|gattaca9|0|12K|00:08:51|gattaca9|0|00:08:51|1|8|00:01:30|COMPLETED|0:0|2477450K|0|0|0|32768Mn|0|4417M|gattaca9|0|4417M|0.03M|gattaca9|0|0.03M||||cpu=8,mem=32768,node=1|salmo
1014144.batch|1014144.batch|call-salmon_ERR1777636_2||6969588K|gattaca9|0|6969588K|3946276K|gattaca9|0|3946276K|12K|gattaca9|0|12K|00:08:19|gattaca9|0|00:08:19|1|2|00:04:23|COMPLETED|0:0|2415795K|0|0|0|32768Mn|0|4417M|gattaca9|0|4417M|0.03M|gattaca9|0|0.03M||||cpu=2,mem=32768,node=1|salmo
