JobID|JobName|State|Start|End|NCPUS|CPUTime|Elapsed|MaxRSS|
1019128.batch|batch|COMPLETED|2020-03-21T20:37:52|2020-03-21T20:38:05|1|00:00:13|00:00:13|771664K|
1019129|cromwell_34f71004_vep|COMPLETED|2020-03-21T20:38:12|2020-03-21T20:39:43|4|00:06:04|00:01:31||
1019129.batch|batch|COMPLETED|2020-03-21T20:38:12|2020-03-21T20:39:43|4|00:06:04|00:01:31|859136K|
1019130|cromwell_9dbdcb35_ApplyBQSR|COMPLETED|2020-03-21T20:41:32|2020-03-21T20:50:14|1|00:08:42|00:08:42||
1019130.batch|batch|COMPLETED|2020-03-21T20:41:32|2020-03-21T20:50:14|1|00:08:42|00:08:42|767660K|
1019131|cromwell_8d0942f8_HaplotypeCaller|COMPLETED|2020-03-21T20:41:54|2020-03-21T21:14:17|1|00:32:23|00:32:23||
1019131.batch|batch|COMPLETED|2020-03-21T20:41:54|2020-03-21T21:14:17|1|00:32:23|00:32:23|1896508K|
1019132|cromwell_11fb3f29_MergeVCFs|COMPLETED|2020-03-21T20:47:15|2020-03-21T20:47:25|1|00:00:10|00:00:10||
1019132.batch|batch|COMPLETED|2020-03-21T20:47:15|2020-03-21T20:47:25|1|00:00:10|00:00:10|526144K|
1019133|cromwell_11fb3f29_VariantFiltration|COMPLETED|2020-03-21T20:47:29|2020-03-21T20:47:44|1|00:00:15|00:00:15||
1019133.batch|batch|COMPLETED|2020-03-21T20:47:29|2020-03-21T20:47:44|1|00:00:15|00:00:15|759560K|
1019134|cromwell_fe669ccb_vep|COMPLETED|2020-03-21T20:47:54|2020-03-21T20:48:59|4|00:04:20|00:01:05||
1019134.batch|batch|COMPLETED|2020-03-21T20:47:54|2020-03-21T20:48:59|4|00:04:20|00:01:05|1130568K|
1019135|cromwell_e007253a_ApplyBQSR|COMPLETED|2020-03-21T20:48:18|2020-03-21T20:57:56|1|00:09:38|00:09:38||
1019135.batch|batch|COMPLETED|2020-03-21T20:48:18|2020-03-21T20:57:56|1|00:09:38|00:09:38|767520K|
1019136|cromwell_6425b7a2_MergeVCFs|COMPLETED|2020-03-21T20:50:41|2020-03-21T20:50:50|1|00:00:09|00:00:09||
1019136.batch|batch|COMPLETED|2020-03-21T20:50:41|2020-03-21T20:50:50|1|00:00:09|00:00:09|988K|
1019137|cromwell_85746b4e_BaseRecalibrator|COMPLETED|2020-03-21T20:50:53|2020-03-21T21:16:31|1|00:25:38|00:25:38||
1019137.batch|batch|COMPLETED|2020-03-21T20:50:53|2020-03-21T21:16:31|1|00:25:38|00:25:38|829776K|
1019138|cromwell_6425b7a2_VariantFiltration|COMPLETED|2020-03-21T20:50:56|2020-03-21T20:51:10|1|00:00:14|00:00:14||
1019138.batch|batch|COMPLETED|2020-03-21T20:50:56|2020-03-21T20:51:10|1|00:00:14|00:00:14|771992K|
1019139|cromwell_9dbdcb35_HaplotypeCaller|COMPLETED|2020-03-21T20:51:12|2020-03-21T21:22:39|1|00:31:27|00:31:27||
1019139.batch|batch|COMPLETED|2020-03-21T20:51:12|2020-03-21T21:22:39|1|00:31:27|00:31:27|1350192K|
1019140|cromwell_fe669ccb_vep|COMPLETED|2020-03-21T20:51:15|2020-03-21T20:52:19|4|00:04:16|00:01:04||
1019140.batch|batch|COMPLETED|2020-03-21T20:51:15|2020-03-21T20:52:19|4|00:04:16|00:01:04|859736K|
1019141|cromwell_14202129_BaseRecalibrator|COMPLETED|2020-03-21T20:51:59|2020-03-21T21:27:58|1|00:35:59|00:35:59||
1019141.batch|batch|COMPLETED|2020-03-21T20:51:59|2020-03-21T21:27:58|1|00:35:59|00:35:59|828756K|
1019142|cromwell_d08fc1aa_MergeVCFs|COMPLETED|2020-03-21T20:52:55|2020-03-21T20:53:04|1|00:00:09|00:00:09||
1019142.batch|batch|COMPLETED|2020-03-21T20:52:55|2020-03-21T20:53:04|1|00:00:09|00:00:09|988K|
1019143|cromwell_d08fc1aa_VariantFiltration|COMPLETED|2020-03-21T20:53:10|2020-03-21T20:53:23|1|00:00:13|00:00:13||
1019143.batch|batch|COMPLETED|2020-03-21T20:53:10|2020-03-21T20:53:23|1|00:00:13|00:00:13|763948K|
1019144|cromwell_34f71004_vep|COMPLETED|2020-03-21T20:53:31|2020-03-21T20:54:27|4|00:03:44|00:00:56||
1019144.batch|batch|COMPLETED|2020-03-21T20:53:31|2020-03-21T20:54:27|4|00:03:44|00:00:56|890044K|
1019145|cromwell_e8bec217_MergeVCFs|COMPLETED|2020-03-21T20:54:01|2020-03-21T20:54:10|1|00:00:09|00:00:09||
1019145.batch|batch|COMPLETED|2020-03-21T20:54:01|2020-03-21T20:54:10|1|00:00:09|00:00:09|988K|
1019146|cromwell_e8bec217_VariantFiltration|COMPLETED|2020-03-21T20:54:13|2020-03-21T20:54:27|1|00:00:14|00:00:14||
1019146.batch|batch|COMPLETED|2020-03-21T20:54:13|2020-03-21T20:54:27|1|00:00:14|00:00:14|771368K|
1019147|cromwell_34f71004_vep|COMPLETED|2020-03-21T20:54:32|2020-03-21T20:55:35|4|00:04:12|00:01:03||
1019147.batch|batch|COMPLETED|2020-03-21T20:54:32|2020-03-21T20:55:35|4|00:04:12|00:01:03|876560K|
1019148|cromwell_b09ca547_BaseRecalibrator|COMPLETED|2020-03-21T20:55:35|2020-03-21T21:29:52|1|00:34:17|00:34:17||
1019148.batch|batch|COMPLETED|2020-03-21T20:55:35|2020-03-21T21:29:52|1|00:34:17|00:34:17|826416K|
1019149|cromwell_c62a4f46_MergeVCFs|COMPLETED|2020-03-21T20:57:37|2020-03-21T20:57:47|1|00:00:10|00:00:10||
1019149.batch|batch|COMPLETED|2020-03-21T20:57:37|2020-03-21T20:57:47|1|00:00:10|00:00:10|525468K|
1019150|cromwell_c62a4f46_VariantFiltration|COMPLETED|2020-03-21T20:57:50|2020-03-21T20:58:04|1|00:00:14|00:00:14||
1019150.batch|batch|COMPLETED|2020-03-21T20:57:50|2020-03-21T20:58:04|1|00:00:14|00:00:14|762664K|
1019151|cromwell_34f71004_vep|COMPLETED|2020-03-21T20:58:09|2020-03-21T20:59:12|4|00:04:12|00:01:03||
1019151.batch|batch|COMPLETED|2020-03-21T20:58:09|2020-03-21T20:59:12|4|00:04:12|00:01:03|983060K|
1019152|cromwell_e007253a_HaplotypeCaller|COMPLETED|2020-03-21T20:58:41|2020-03-21T21:33:02|1|00:34:21|00:34:21||
1019152.batch|batch|COMPLETED|2020-03-21T20:58:41|2020-03-21T21:33:02|1|00:34:21|00:34:21|1366124K|
1019153|cromwell_616dfec1_MergeVCFs|COMPLETED|2020-03-21T20:59:05|2020-03-21T20:59:15|1|00:00:10|00:00:10||
1019153.batch|batch|COMPLETED|2020-03-21T20:59:05|2020-03-21T20:59:15|1|00:00:10|00:00:10|1420K|
1019154|cromwell_3615fdbf_BaseRecalibrator|COMPLETED|2020-03-21T20:59:08|2020-03-21T21:34:40|1|00:35:32|00:35:32||
1019154.batch|batch|COMPLETED|2020-03-21T20:59:08|2020-03-21T21:34:40|1|00:35:32|00:35:32|833472K|
1019155|cromwell_13c8eb49_MergeVCFs|COMPLETED|2020-03-21T20:59:11|2020-03-21T20:59:20|1|00:00:09|00:00:09||
1019155.batch|batch|COMPLETED|2020-03-21T20:59:11|2020-03-21T20:59:20|1|00:00:09|00:00:09|988K|
1019156|cromwell_616dfec1_VariantFiltration|COMPLETED|2020-03-21T20:59:18|2020-03-21T20:59:33|1|00:00:15|00:00:15||
1019156.batch|batch|COMPLETED|2020-03-21T20:59:18|2020-03-21T20:59:33|1|00:00:15|00:00:15|770872K|
1019157|cromwell_13c8eb49_VariantFiltration|COMPLETED|2020-03-21T20:59:24|2020-03-21T20:59:40|1|00:00:16|00:00:16||
1019157.batch|batch|COMPLETED|2020-03-21T20:59:24|2020-03-21T20:59:40|1|00:00:16|00:00:16|765312K|
1019158|cromwell_fe669ccb_vep|COMPLETED|2020-03-21T20:59:41|2020-03-21T21:00:52|4|00:04:44|00:01:11||
1019158.batch|batch|COMPLETED|2020-03-21T20:59:41|2020-03-21T21:00:52|4|00:04:44|00:01:11|1013756K|
1019159|cromwell_fe669ccb_vep|COMPLETED|2020-03-21T20:59:47|2020-03-21T21:00:54|4|00:04:28|00:01:07||
1019159.batch|batch|COMPLETED|2020-03-21T20:59:47|2020-03-21T21:00:54|4|00:04:28|00:01:07|1033724K|
1019160|cromwell_c85ca8b2_BaseRecalibrator|COMPLETED|2020-03-21T21:00:23|2020-03-21T21:45:28|1|00:45:05|00:45:05||
1019160.batch|batch|COMPLETED|2020-03-21T21:00:23|2020-03-21T21:45:28|1|00:45:05|00:45:05|832064K|
1019161|cromwell_1ba144cc_BaseRecalibrator|COMPLETED|2020-03-21T21:01:23|2020-03-21T21:47:22|1|00:45:59|00:45:59||
1019161.batch|batch|COMPLETED|2020-03-21T21:01:23|2020-03-21T21:47:22|1|00:45:59|00:45:59|836476K|
1019162|cromwell_da342b1d_ApplyBQSR|COMPLETED|2020-03-21T21:02:34|2020-03-21T21:19:41|1|00:17:07|00:17:07||
1019162.batch|batch|COMPLETED|2020-03-21T21:02:34|2020-03-21T21:19:41|1|00:17:07|00:17:07|775484K|
1019163|cromwell_1e2addb3_BaseRecalibrator|COMPLETED|2020-03-21T21:07:34|2020-03-21T21:49:57|1|00:42:23|00:42:23||
1019163.batch|batch|COMPLETED|2020-03-21T21:07:34|2020-03-21T21:49:57|1|00:42:23|00:42:23|835620K|
1019164|cromwell_9ace3252_BaseRecalibrator|COMPLETED|2020-03-21T21:08:02|2020-03-21T21:48:32|1|00:40:30|00:40:30||
1019164.batch|batch|COMPLETED|2020-03-21T21:08:02|2020-03-21T21:48:32|1|00:40:30|00:40:30|834312K|
1019165|cromwell_2de240e6_BaseRecalibrator|COMPLETED|2020-03-21T21:09:39|2020-03-21T21:47:46|1|00:38:07|00:38:07||
1019165.batch|batch|COMPLETED|2020-03-21T21:09:39|2020-03-21T21:47:46|1|00:38:07|00:38:07|831004K|
1019166|cromwell_8d0942f8_MergeVCFs|COMPLETED|2020-03-21T21:15:07|2020-03-21T21:15:17|1|00:00:10|00:00:10||
1019166.batch|batch|COMPLETED|2020-03-21T21:15:07|2020-03-21T21:15:17|1|00:00:10|00:00:10|992K|
1019167|cromwell_8d0942f8_VariantFiltration|COMPLETED|2020-03-21T21:15:20|2020-03-21T21:15:33|1|00:00:13|00:00:13||
1019167.batch|batch|COMPLETED|2020-03-21T21:15:20|2020-03-21T21:15:33|1|00:00:13|00:00:13|773440K|
1019168|cromwell_34f71004_vep|COMPLETED|2020-03-21T21:15:44|2020-03-21T21:16:41|4|00:03:48|00:00:57||
1019168.batch|batch|COMPLETED|2020-03-21T21:15:44|2020-03-21T21:16:41|4|00:03:48|00:00:57|900484K|
1019169|cromwell_5f54d4e3_BaseRecalibrator|COMPLETED|2020-03-21T21:16:46|2020-03-21T22:03:14|1|00:46:28|00:46:28||
1019169.batch|batch|COMPLETED|2020-03-21T21:16:46|2020-03-21T22:03:14|1|00:46:28|00:46:28|838000K|
1019170|cromwell_34f71004_hipathia|COMPLETED|2020-03-21T21:16:49|2020-03-21T21:18:33|1|00:01:44|00:01:44||
1019170.batch|batch|COMPLETED|2020-03-21T21:16:49|2020-03-21T21:18:33|1|00:01:44|00:01:44|1357652K|
1019171|cromwell_85746b4e_ApplyBQSR|COMPLETED|2020-03-21T21:18:40|2020-03-21T21:37:03|1|00:18:23|00:18:23||
1019171.batch|batch|COMPLETED|2020-03-21T21:18:40|2020-03-21T21:37:03|1|00:18:23|00:18:23|775192K|
1019172|cromwell_34f71004_report|COMPLETED|2020-03-21T21:18:59|2020-03-21T21:19:06|1|00:00:07|00:00:07||
1019172.batch|batch|COMPLETED|2020-03-21T21:18:59|2020-03-21T21:19:06|1|00:00:07|00:00:07|992K|
1019173|cromwell_1e884b69_BaseRecalibrator|COMPLETED|2020-03-21T21:20:22|2020-03-21T22:01:59|1|00:41:37|00:41:37||
1019173.batch|batch|COMPLETED|2020-03-21T21:20:22|2020-03-21T22:01:59|1|00:41:37|00:41:37|832300K|
1019174|cromwell_da342b1d_HaplotypeCaller|COMPLETED|2020-03-21T21:23:50|2020-03-21T23:21:38|1|01:57:48|01:57:48||
1019174.batch|batch|COMPLETED|2020-03-21T21:23:50|2020-03-21T23:21:38|1|01:57:48|01:57:48|2136900K|
1019175|cromwell_da74978a_BaseRecalibrator|COMPLETED|2020-03-21T21:24:25|2020-03-21T22:09:50|1|00:45:25|00:45:25||
1019175.batch|batch|COMPLETED|2020-03-21T21:24:25|2020-03-21T22:09:50|1|00:45:25|00:45:25|827884K|
1019176|cromwell_6907a000_BaseRecalibrator|COMPLETED|2020-03-21T21:25:42|2020-03-21T22:16:17|1|00:50:35|00:50:35||
1019176.batch|batch|COMPLETED|2020-03-21T21:25:42|2020-03-21T22:16:17|1|00:50:35|00:50:35|839244K|
1019177|cromwell_9230a49e_BaseRecalibrator|COMPLETED|2020-03-21T21:26:26|2020-03-21T22:19:57|1|00:53:31|00:53:31||
1019177.batch|batch|COMPLETED|2020-03-21T21:26:26|2020-03-21T22:19:57|1|00:53:31|00:53:31|833720K|
1019178|cromwell_9dbdcb35_MergeVCFs|COMPLETED|2020-03-21T21:27:57|2020-03-21T21:28:07|1|00:00:10|00:00:10||
1019178.batch|batch|COMPLETED|2020-03-21T21:27:57|2020-03-21T21:28:07|1|00:00:10|00:00:10|11080K|
1019179|cromwell_9dbdcb35_VariantFiltration|COMPLETED|2020-03-21T21:28:11|2020-03-21T21:28:27|1|00:00:16|00:00:16||
1019179.batch|batch|COMPLETED|2020-03-21T21:28:11|2020-03-21T21:28:27|1|00:00:16|00:00:16|770160K|
1019180|cromwell_3b8f51a0_BaseRecalibrator|COMPLETED|2020-03-21T21:28:32|2020-03-21T22:11:33|1|00:43:01|00:43:01||
1019180.batch|batch|COMPLETED|2020-03-21T21:28:32|2020-03-21T22:11:33|1|00:43:01|00:43:01|834472K|
1019181|cromwell_fe669ccb_vep|COMPLETED|2020-03-21T21:28:35|2020-03-21T21:29:59|4|00:05:36|00:01:24||
1019181.batch|batch|COMPLETED|2020-03-21T21:28:35|2020-03-21T21:29:59|4|00:05:36|00:01:24|1277288K|
1019182|cromwell_b56b1830_BaseRecalibrator|COMPLETED|2020-03-21T21:32:55|2020-03-21T22:22:58|1|00:50:03|00:50:03||
1019182.batch|batch|COMPLETED|2020-03-21T21:32:55|2020-03-21T22:22:58|1|00:50:03|00:50:03|835848K|
1019183|cromwell_8d8607d2_BaseRecalibrator|COMPLETED|2020-03-21T21:33:57|2020-03-21T22:16:48|1|00:42:51|00:42:51||
1019183.batch|batch|COMPLETED|2020-03-21T21:33:57|2020-03-21T22:16:48|1|00:42:51|00:42:51|841420K|
1019184|cromwell_14202129_ApplyBQSR|COMPLETED|2020-03-21T21:34:02|2020-03-21T21:58:15|1|00:24:13|00:24:13||
1019184.batch|batch|COMPLETED|2020-03-21T21:34:02|2020-03-21T21:58:15|1|00:24:13|00:24:13|780828K|
1019185|cromwell_c41e41e7_BaseRecalibrator|COMPLETED|2020-03-21T21:35:38|2020-03-21T22:15:54|1|00:40:16|00:40:16||
1019185.batch|batch|COMPLETED|2020-03-21T21:35:38|2020-03-21T22:15:54|1|00:40:16|00:40:16|831772K|
1019186|cromwell_3615fdbf_ApplyBQSR|COMPLETED|2020-03-21T21:35:44|2020-03-21T22:02:10|1|00:26:26|00:26:26||
1019186.batch|batch|COMPLETED|2020-03-21T21:35:44|2020-03-21T22:02:10|1|00:26:26|00:26:26|781580K|
1019187|cromwell_b09ca547_ApplyBQSR|COMPLETED|2020-03-21T21:36:08|2020-03-21T21:55:26|1|00:19:18|00:19:18||
1019187.batch|batch|COMPLETED|2020-03-21T21:36:08|2020-03-21T21:55:26|1|00:19:18|00:19:18|777312K|
1019188|cromwell_e007253a_MergeVCFs|COMPLETED|2020-03-21T21:36:32|2020-03-21T21:36:42|1|00:00:10|00:00:10||
1019188.batch|batch|COMPLETED|2020-03-21T21:36:32|2020-03-21T21:36:42|1|00:00:10|00:00:10|992K|
1019189|cromwell_e007253a_VariantFiltration|COMPLETED|2020-03-21T21:36:45|2020-03-21T21:37:00|1|00:00:15|00:00:15||
1019189.batch|batch|COMPLETED|2020-03-21T21:36:45|2020-03-21T21:37:00|1|00:00:15|00:00:15|774172K|
1019190|cromwell_fe669ccb_vep|COMPLETED|2020-03-21T21:37:06|2020-03-21T21:38:20|4|00:04:56|00:01:14||
1019190.batch|batch|COMPLETED|2020-03-21T21:37:06|2020-03-21T21:38:20|4|00:04:56|00:01:14|1017384K|
1019191|cromwell_e3d697e0_BaseRecalibrator|COMPLETED|2020-03-21T21:37:09|2020-03-21T22:16:34|1|00:39:25|00:39:25||
1019191.batch|batch|COMPLETED|2020-03-21T21:37:09|2020-03-21T22:16:34|1|00:39:25|00:39:25|832116K|
1019192|cromwell_ecdf2135_BaseRecalibrator|COMPLETED|2020-03-21T21:38:33|2020-03-21T22:17:37|1|00:39:04|00:39:04||
1019192.batch|batch|COMPLETED|2020-03-21T21:38:33|2020-03-21T22:17:37|1|00:39:04|00:39:04|832684K|
1019193|cromwell_fe669ccb_hipathia|COMPLETED|2020-03-21T21:38:36|2020-03-21T21:40:32|1|00:01:56|00:01:56||
1019193.batch|batch|COMPLETED|2020-03-21T21:38:36|2020-03-21T21:40:32|1|00:01:56|00:01:56|1310460K|
1019194|cromwell_fe669ccb_report|COMPLETED|2020-03-21T21:40:49|2020-03-21T21:41:01|1|00:00:12|00:00:12||
1019194.batch|batch|COMPLETED|2020-03-21T21:40:49|2020-03-21T21:41:01|1|00:00:12|00:00:12|224528K|
1019195|cromwell_48d3c782_BaseRecalibrator|COMPLETED|2020-03-21T21:41:25|2020-03-21T22:25:33|1|00:44:08|00:44:08||
1019195.batch|batch|COMPLETED|2020-03-21T21:41:25|2020-03-21T22:25:33|1|00:44:08|00:44:08|824352K|
1019196|cromwell_85746b4e_HaplotypeCaller|COMPLETED|2020-03-21T21:41:41|2020-03-21T23:30:06|1|01:48:25|01:48:25||
1019196.batch|batch|COMPLETED|2020-03-21T21:41:41|2020-03-21T23:30:06|1|01:48:25|01:48:25|2149156K|
1019197|cromwell_2de240e6_ApplyBQSR|COMPLETED|2020-03-21T21:49:27|2020-03-21T22:09:48|1|00:20:21|00:20:21||
1019197.batch|batch|COMPLETED|2020-03-21T21:49:27|2020-03-21T22:09:48|1|00:20:21|00:20:21|778856K|
1019198|cromwell_c85ca8b2_ApplyBQSR|COMPLETED|2020-03-21T21:51:14|2020-03-21T22:14:48|1|00:23:34|00:23:34||
1019198.batch|batch|COMPLETED|2020-03-21T21:51:14|2020-03-21T22:14:48|1|00:23:34|00:23:34|780836K|
1019199|cromwell_1ba144cc_ApplyBQSR|COMPLETED|2020-03-21T21:51:34|2020-03-21T22:16:12|1|00:24:38|00:24:38||
1019199.batch|batch|COMPLETED|2020-03-21T21:51:34|2020-03-21T22:16:12|1|00:24:38|00:24:38|783644K|
1019200|cromwell_1e2addb3_ApplyBQSR|COMPLETED|2020-03-21T21:51:54|2020-03-21T22:15:35|1|00:23:41|00:23:41||
1019200.batch|batch|COMPLETED|2020-03-21T21:51:54|2020-03-21T22:15:35|1|00:23:41|00:23:41|778968K|
1019201|cromwell_9ace3252_ApplyBQSR|COMPLETED|2020-03-21T21:54:11|2020-03-21T22:14:35|1|00:20:24|00:20:24||
1019201.batch|batch|COMPLETED|2020-03-21T21:54:11|2020-03-21T22:14:35|1|00:20:24|00:20:24|778980K|
1019202|cromwell_b09ca547_HaplotypeCaller|COMPLETED|2020-03-21T21:56:06|2020-03-22T00:14:51|1|02:18:45|02:18:45||
1019202.batch|batch|COMPLETED|2020-03-21T21:56:06|2020-03-22T00:14:51|1|02:18:45|02:18:45|2326688K|
1019203|cromwell_14202129_HaplotypeCaller|COMPLETED|2020-03-21T22:01:55|2020-03-22T02:12:48|1|04:10:53|04:10:53||
1019203.batch|batch|COMPLETED|2020-03-21T22:01:55|2020-03-22T02:12:48|1|04:10:53|04:10:53|2147628K|
1019204|cromwell_1e884b69_ApplyBQSR|COMPLETED|2020-03-21T22:02:21|2020-03-21T22:27:17|1|00:24:56|00:24:56||
1019204.batch|batch|COMPLETED|2020-03-21T22:02:21|2020-03-21T22:27:17|1|00:24:56|00:24:56|780792K|
1019205|cromwell_5f54d4e3_ApplyBQSR|COMPLETED|2020-03-21T22:05:19|2020-03-21T22:31:27|1|00:26:08|00:26:08||
1019205.batch|batch|COMPLETED|2020-03-21T22:05:19|2020-03-21T22:31:27|1|00:26:08|00:26:08|779308K|
1019206|cromwell_3615fdbf_HaplotypeCaller|COMPLETED|2020-03-21T22:07:33|2020-03-22T01:06:28|1|02:58:55|02:58:55||
1019206.batch|batch|COMPLETED|2020-03-21T22:07:33|2020-03-22T01:06:28|1|02:58:55|02:58:55|2464328K|
1019207|cromwell_9e2131ec_BaseRecalibrator|COMPLETED|2020-03-21T22:09:59|2020-03-21T22:45:34|1|00:35:35|00:35:35||
1019207.batch|batch|COMPLETED|2020-03-21T22:09:59|2020-03-21T22:45:34|1|00:35:35|00:35:35|834324K|
1019208|cromwell_da74978a_ApplyBQSR|COMPLETED|2020-03-21T22:10:02|2020-03-21T22:35:27|1|00:25:25|00:25:25||
1019208.batch|batch|COMPLETED|2020-03-21T22:10:02|2020-03-21T22:35:27|1|00:25:25|00:25:25|772308K|
1019209|cromwell_2de240e6_HaplotypeCaller|COMPLETED|2020-03-21T22:11:39|2020-03-22T00:39:56|1|02:28:17|02:28:17||
1019209.batch|batch|COMPLETED|2020-03-21T22:11:39|2020-03-22T00:39:56|1|02:28:17|02:28:17|2395208K|
1019210|cromwell_3b8f51a0_ApplyBQSR|COMPLETED|2020-03-21T22:12:53|2020-03-21T22:38:56|1|00:26:03|00:26:03||
1019210.batch|batch|COMPLETED|2020-03-21T22:12:53|2020-03-21T22:38:56|1|00:26:03|00:26:03|770928K|
1019211|cromwell_9ace3252_HaplotypeCaller|COMPLETED|2020-03-21T22:15:04|2020-03-22T00:50:16|1|02:35:12|02:35:12||
1019211.batch|batch|COMPLETED|2020-03-21T22:15:04|2020-03-22T00:50:16|1|02:35:12|02:35:12|2404720K|
1019212|cromwell_1e2addb3_HaplotypeCaller|COMPLETED|2020-03-21T22:15:45|2020-03-22T01:14:27|1|02:58:42|02:58:42||
1019212.batch|batch|COMPLETED|2020-03-21T22:15:45|2020-03-22T01:14:27|1|02:58:42|02:58:42|2466072K|
1019213|cromwell_1ba144cc_HaplotypeCaller|COMPLETED|2020-03-21T22:16:27|2020-03-22T01:17:54|1|03:01:27|03:01:27||
1019213.batch|batch|COMPLETED|2020-03-21T22:16:27|2020-03-22T01:17:54|1|03:01:27|03:01:27|2467024K|
1019214|cromwell_8d8607d2_ApplyBQSR|COMPLETED|2020-03-21T22:17:08|2020-03-21T22:43:04|1|00:25:56|00:25:56||
1019214.batch|batch|COMPLETED|2020-03-21T22:17:08|2020-03-21T22:43:04|1|00:25:56|00:25:56|780056K|
1019215|cromwell_ecdf2135_ApplyBQSR|COMPLETED|2020-03-21T22:18:08|2020-03-21T22:39:44|1|00:21:36|00:21:36||
1019215.batch|batch|COMPLETED|2020-03-21T22:18:08|2020-03-21T22:39:44|1|00:21:36|00:21:36|777528K|
1019216|cromwell_c41e41e7_ApplyBQSR|COMPLETED|2020-03-21T22:18:27|2020-03-21T22:49:34|1|00:31:07|00:31:07||
1019216.batch|batch|COMPLETED|2020-03-21T22:18:27|2020-03-21T22:49:34|1|00:31:07|00:31:07|776004K|
1019217|cromwell_c85ca8b2_HaplotypeCaller|COMPLETED|2020-03-21T22:18:50|2020-03-22T02:05:18|1|03:46:28|03:46:28||
1019217.batch|batch|COMPLETED|2020-03-21T22:18:50|2020-03-22T02:05:18|1|03:46:28|03:46:28|2456752K|
1019218|cromwell_6907a000_ApplyBQSR|COMPLETED|2020-03-21T22:21:14|2020-03-21T22:47:06|1|00:25:52|00:25:52||
1019218.batch|batch|COMPLETED|2020-03-21T22:21:14|2020-03-21T22:47:06|1|00:25:52|00:25:52|781728K|
1019219|cromwell_e3d697e0_ApplyBQSR|COMPLETED|2020-03-21T22:22:08|2020-03-21T22:44:55|1|00:22:47|00:22:47||
1019219.batch|batch|COMPLETED|2020-03-21T22:22:08|2020-03-21T22:44:55|1|00:22:47|00:22:47|778180K|
1019220|cromwell_b56b1830_ApplyBQSR|COMPLETED|2020-03-21T22:23:15|2020-03-21T22:50:32|1|00:27:17|00:27:17||
1019220.batch|batch|COMPLETED|2020-03-21T22:23:15|2020-03-21T22:50:32|1|00:27:17|00:27:17|781376K|
1019221|cromwell_9230a49e_ApplyBQSR|COMPLETED|2020-03-21T22:23:36|2020-03-21T22:53:36|1|00:30:00|00:30:00||
1019221.batch|batch|COMPLETED|2020-03-21T22:23:36|2020-03-21T22:53:36|1|00:30:00|00:30:00|784204K|
1019222|cromwell_48d3c782_ApplyBQSR|COMPLETED|2020-03-21T22:27:38|2020-03-21T23:02:24|1|00:34:46|00:34:46||
1019222.batch|batch|COMPLETED|2020-03-21T22:27:38|2020-03-21T23:02:24|1|00:34:46|00:34:46|786012K|
1019223|cromwell_1e884b69_HaplotypeCaller|COMPLETED|2020-03-21T22:29:57|2020-03-22T02:48:33|1|04:18:36|04:18:36||
1019223.batch|batch|COMPLETED|2020-03-21T22:29:57|2020-03-22T02:48:33|1|04:18:36|04:18:36|2505076K|
1019224|cromwell_5f54d4e3_HaplotypeCaller|COMPLETED|2020-03-21T22:32:10|2020-03-22T01:49:39|1|03:17:29|03:17:29||
1019224.batch|batch|COMPLETED|2020-03-21T22:32:10|2020-03-22T01:49:39|1|03:17:29|03:17:29|2510960K|
1019225|cromwell_da74978a_HaplotypeCaller|COMPLETED|2020-03-21T22:38:41|2020-03-22T02:26:59|1|03:48:18|03:48:18||
1019225.batch|batch|COMPLETED|2020-03-21T22:38:41|2020-03-22T02:26:59|1|03:48:18|03:48:18|2465940K|
1019226|cromwell_3b8f51a0_HaplotypeCaller|COMPLETED|2020-03-21T22:39:46|2020-03-22T02:03:26|1|03:23:40|03:23:40||
1019226.batch|batch|COMPLETED|2020-03-21T22:39:46|2020-03-22T02:03:26|1|03:23:40|03:23:40|2453336K|
1019227|cromwell_ecdf2135_HaplotypeCaller|COMPLETED|2020-03-21T22:41:58|2020-03-22T01:12:11|1|02:30:13|02:30:13||
1019227.batch|batch|COMPLETED|2020-03-21T22:41:58|2020-03-22T01:12:11|1|02:30:13|02:30:13|2411808K|
1019228|cromwell_c44e72a7_BaseRecalibrator|COMPLETED|2020-03-21T22:45:05|2020-03-21T23:35:05|1|00:50:00|00:50:00||
1019228.batch|batch|COMPLETED|2020-03-21T22:45:05|2020-03-21T23:35:05|1|00:50:00|00:50:00|835012K|
1019229|cromwell_e3d697e0_HaplotypeCaller|COMPLETED|2020-03-21T22:46:12|2020-03-22T01:34:26|1|02:48:14|02:48:14||
1019229.batch|batch|COMPLETED|2020-03-21T22:46:12|2020-03-22T01:34:26|1|02:48:14|02:48:14|2446984K|
1019230|cromwell_9e2131ec_ApplyBQSR|COMPLETED|2020-03-21T22:46:27|2020-03-21T23:13:30|1|00:27:03|00:27:03||
1019230.batch|batch|COMPLETED|2020-03-21T22:46:27|2020-03-21T23:13:30|1|00:27:03|00:27:03|780288K|
1019231|cromwell_8d8607d2_HaplotypeCaller|COMPLETED|2020-03-21T22:47:27|2020-03-22T02:30:56|1|03:43:29|03:43:29||
1019231.batch|batch|COMPLETED|2020-03-21T22:47:27|2020-03-22T02:30:56|1|03:43:29|03:43:29|2470580K|
1019232|cromwell_6907a000_HaplotypeCaller|COMPLETED|2020-03-21T22:49:13|2020-03-22T02:37:13|1|03:48:00|03:48:00||
